timestamp,sensor0,sensor1,sensor2
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:00,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:01,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:02,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:03,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:04,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:05,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:06,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:07,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:08,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:09,0,0,0
2023-05-08 13:54:10,0,0,0
2023-05-08 13:54:10,0,0,0
2023-05-08 13:54:10,0,0,0
2023-05-08 13:54:10,0,0,0
2023-05-08 13:54:10,0,0,0
2023-05-08 13:54:10,30,0,0
2023-05-08 13:54:10,15,0,0
2023-05-08 13:54:11,6,6,0
2023-05-08 13:54:11,12,5,0
2023-05-08 13:54:11,23,16,6
2023-05-08 13:54:11,8,24,9
2023-05-08 13:54:11,17,15,2
2023-05-08 13:54:11,23,19,8
2023-05-08 13:54:12,19,21,12
2023-05-08 13:54:12,23,11,7
2023-05-08 13:54:12,11,26,15
2023-05-08 13:54:12,13,19,15
2023-05-08 13:54:12,21,25,20
2023-05-08 13:54:12,20,22,16
2023-05-08 13:54:13,12,21,18
2023-05-08 13:54:13,19,12,25
2023-05-08 13:54:13,13,13,26
2023-05-08 13:54:13,17,7,20
2023-05-08 13:54:13,9,9,10
2023-05-08 13:54:13,6,9,20
2023-05-08 13:54:14,23,13,13
2023-05-08 13:54:14,18,21,18
2023-05-08 13:54:14,26,17,31
2023-05-08 13:54:14,16,16,21
2023-05-08 13:54:14,24,13,16
2023-05-08 13:54:14,16,14,26
2023-05-08 13:54:14,20,21,33
2023-05-08 13:54:15,20,27,33
2023-05-08 13:54:15,21,16,26
2023-05-08 13:54:15,18,17,31
2023-05-08 13:54:15,15,21,26
2023-05-08 13:54:15,12,14,27
2023-05-08 13:54:15,18,24,15
2023-05-08 13:54:16,21,29,26
2023-05-08 13:54:16,25,12,33
2023-05-08 13:54:16,28,16,23
2023-05-08 13:54:16,18,22,11
2023-05-08 13:54:16,12,16,16
2023-05-08 13:54:16,33,27,14
2023-05-08 13:54:17,25,19,20
2023-05-08 13:54:17,17,25,15
2023-05-08 13:54:17,33,24,14
2023-05-08 13:54:17,21,12,22
2023-05-08 13:54:17,23,9,7
2023-05-08 13:54:17,19,12,18
2023-05-08 13:54:17,7,12,12
2023-05-08 13:54:18,20,11,10
2023-05-08 13:54:18,14,6,12
2023-05-08 13:54:18,1,17,19
2023-05-08 13:54:18,10,11,20
2023-05-08 13:54:18,7,8,15
2023-05-08 13:54:18,5,24,10
2023-05-08 13:54:19,0,9,13
2023-05-08 13:54:19,5,6,3
2023-05-08 13:54:19,8,9,12
2023-05-08 13:54:19,12,7,9
2023-05-08 13:54:19,0,4,3
2023-05-08 13:54:19,3,1,9
2023-05-08 13:54:20,5,13,10
2023-05-08 13:54:20,3,28,11
2023-05-08 13:54:20,12,7,0
2023-05-08 13:54:20,0,7,13
2023-05-08 13:54:20,0,3,5
2023-05-08 13:54:20,8,0,8
2023-05-08 13:54:20,2,0,8
2023-05-08 13:54:21,5,1,8
2023-05-08 13:54:21,1,0,13
2023-05-08 13:54:21,0,0,1
2023-05-08 13:54:21,0,0,2
2023-05-08 13:54:21,0,0,0
2023-05-08 13:54:21,0,0,3
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:22,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:23,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:24,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:25,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:26,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:27,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:28,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:29,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:30,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:31,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:32,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:33,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:34,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:35,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:36,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:37,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:38,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:39,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:40,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:41,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:42,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:43,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:44,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:45,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:46,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:47,0,0,0
2023-05-08 13:54:48,0,0,0
2023-05-08 13:54:48,0,0,0
2023-05-08 13:54:48,45,0,0
2023-05-08 13:54:48,87,40,1
2023-05-08 13:54:48,137,84,44
2023-05-08 13:54:48,166,133,85
2023-05-08 13:54:49,228,178,130
2023-05-08 13:54:49,260,220,203
2023-05-08 13:54:49,291,243,261
2023-05-08 13:54:49,325,282,332
2023-05-08 13:54:49,351,312,371
2023-05-08 13:54:49,387,326,435
2023-05-08 13:54:49,434,346,475
2023-05-08 13:54:50,464,361,534
2023-05-08 13:54:50,495,401,550
2023-05-08 13:54:50,507,412,586
2023-05-08 13:54:50,540,420,592
2023-05-08 13:54:50,549,451,626
2023-05-08 13:54:50,603,429,665
2023-05-08 13:54:51,632,482,698
2023-05-08 13:54:51,650,499,744
2023-05-08 13:54:51,701,538,780
2023-05-08 13:54:51,749,574,835
2023-05-08 13:54:51,773,605,880
2023-05-08 13:54:51,832,643,925
2023-05-08 13:54:52,874,690,1047
2023-05-08 13:54:52,930,747,1112
2023-05-08 13:54:52,979,800,1202
2023-05-08 13:54:52,965,817,1329
2023-05-08 13:54:52,1010,863,1414
2023-05-08 13:54:52,1006,883,1468
2023-05-08 13:54:52,1042,918,1574
2023-05-08 13:54:53,1067,959,1641
2023-05-08 13:54:53,1086,972,1745
2023-05-08 13:54:53,1095,1001,1761
2023-05-08 13:54:53,1141,989,1839
2023-05-08 13:54:53,1127,987,1812
2023-05-08 13:54:53,1102,1010,1842
2023-05-08 13:54:54,1136,1038,1890
2023-05-08 13:54:54,1090,1049,1897
2023-05-08 13:54:54,1141,1063,1948
2023-05-08 13:54:54,1157,1084,1929
2023-05-08 13:54:54,1136,1064,1915
2023-05-08 13:54:54,1146,1060,1962
2023-05-08 13:54:55,1164,1074,1920
2023-05-08 13:54:55,1213,1066,1890
2023-05-08 13:54:55,1153,1067,1892
2023-05-08 13:54:55,1136,1053,1892
2023-05-08 13:54:55,1143,1024,1872
2023-05-08 13:54:55,1079,1032,1895
2023-05-08 13:54:55,1192,1032,1904
2023-05-08 13:54:56,1183,1037,1964
2023-05-08 13:54:56,1196,1072,2005
2023-05-08 13:54:56,1199,1049,2017
2023-05-08 13:54:56,1252,1084,1998
2023-05-08 13:54:56,1222,1055,2008
2023-05-08 13:54:56,1208,1060,2035
2023-05-08 13:54:57,1266,1079,1975
2023-05-08 13:54:57,1263,1088,2015
2023-05-08 13:54:57,1282,1100,2012
2023-05-08 13:54:57,1307,1102,2019
2023-05-08 13:54:57,1213,1097,1932
2023-05-08 13:54:57,1176,1046,1943
2023-05-08 13:54:58,1201,1048,1955
2023-05-08 13:54:58,1180,1054,1920
2023-05-08 13:54:58,1162,1050,1878
2023-05-08 13:54:58,1148,1038,1867
2023-05-08 13:54:58,1106,1026,1869
2023-05-08 13:54:58,1171,1030,1837
2023-05-08 13:54:58,1139,1024,1846
2023-05-08 13:54:59,1157,1020,1883
2023-05-08 13:54:59,1166,1029,1881
2023-05-08 13:54:59,1136,1036,1904
2023-05-08 13:54:59,1229,1010,1978
2023-05-08 13:54:59,1206,1055,1975
2023-05-08 13:54:59,1226,1065,1998
2023-05-08 13:55:00,1275,1093,2010
2023-05-08 13:55:00,1293,1118,2056
2023-05-08 13:55:00,1296,1072,1992
2023-05-08 13:55:00,1333,1055,2005
2023-05-08 13:55:00,1291,1060,1996
2023-05-08 13:55:00,1243,1050,1992
2023-05-08 13:55:01,1233,1040,2003
2023-05-08 13:55:01,1190,1066,1975
2023-05-08 13:55:01,1180,1039,1982
2023-05-08 13:55:01,1190,1048,1998
2023-05-08 13:55:01,1176,1019,1964
2023-05-08 13:55:01,1150,1031,1971
2023-05-08 13:55:01,1146,1022,1968
2023-05-08 13:55:02,1148,999,1955
2023-05-08 13:55:02,1143,1005,1955
2023-05-08 13:55:02,1120,1006,1925
2023-05-08 13:55:02,1090,973,1955
2023-05-08 13:55:02,1166,971,1978
